Diện tích đất:,Hướng cửa chính:,Giấy tờ pháp lý:,Đặc điểm nhà/đất:,Loại hình đất:,Chiều ngang:,Chiều dài:,Số phòng ngủ:,Số phòng vệ sinh:,Loại hình nhà ở:,Tình trạng nội thất:,Diện tích sử dụng:,Tình trạng bất động sản:,Diện tích:,Loại hình căn hộ:,Tổng số tầng:,Tầng số:,Hướng ban công:,Đặc điểm căn hộ:,Loại hình văn phòng:,district,city,Phân khu/Lô/Block/Tháp,has_floor_number,Price (trieu VND),log_price
60.0,Tây Nam,Đã có sổ,Hẻm xe hơi,Đất nông nghiệp,4.0,15.0,4.0,3.0,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,190.0,Đã bàn giao,51.0,Chung cư,2.0,19.0,Đông Bắc,Căn góc,Mặt bằng kinh doanh,huyện bình chánh,tp hồ chí minh,Không thuộc project/block,1,299.0,5.703782474656201
71.0,Tây Nam,Đã có sổ,Nở hậu,Đất nông nghiệp,4.0,17.0,4.0,3.0,"Nhà ngõ, hẻm",Nội thất cao cấp,180.0,Đã bàn giao,51.0,Chung cư,3.0,19.0,Đông Bắc,Căn góc,Mặt bằng kinh doanh,quận 9,tp hồ chí minh,Không thuộc project/block,1,5600.0,8.630700432209832
56.0,Tây Nam,Đã có sổ,Hẻm xe hơi,Đất thổ cư,4.0,14.0,2.0,2.0,"Nhà ngõ, hẻm",Nội thất cao cấp,93.0,Đã bàn giao,51.0,Chung cư,3.0,19.0,Đông Bắc,Căn góc,Mặt bằng kinh doanh,quận 12,tp hồ chí minh,Không thuộc project/block,1,2550.0,7.844240718141811
150.0,Bắc,Đã có sổ,Mặt tiền,Đất thổ cư,10.0,50.0,8.0,6.0,"Nhà ngõ, hẻm",Nội thất cao cấp,93.0,Đã bàn giao,51.0,Chung cư,3.0,19.0,Đông Bắc,Căn góc,Mặt bằng kinh doanh,thành phố buôn ma thuột,đắk lắk,Không thuộc project/block,1,1720.0,7.450660796211539
84.0,Đông Nam,Đã có sổ,Mặt tiền,Đất thổ cư,4.0,25.0,4.0,4.0,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,186.0,Đã bàn giao,51.0,Chung cư,3.0,19.0,Đông Bắc,Căn góc,Mặt bằng kinh doanh,quận 9,tp hồ chí minh,Không thuộc project/block,1,8300.0,9.024131268455035
59.0,Đông Nam,Đã có sổ,Hẻm xe hơi,Đất nông nghiệp,5.0,13.0,3.0,4.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,59.0,Đã bàn giao,51.0,Chung cư,3.0,19.0,Đông Bắc,Căn góc,Mặt bằng kinh doanh,huyện hoài đức,hà nội,Không thuộc project/block,1,6500.0,8.77971129020447
93.0,Tây Bắc,Đã có sổ,Hẻm xe hơi,Đất thổ cư,8.0,11.0,3.0,4.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,59.0,Đã bàn giao,51.0,Chung cư,3.0,19.0,Đông Bắc,Căn góc,Mặt bằng kinh doanh,thành phố tây ninh,tây ninh,Không thuộc project/block,1,180.0,5.198497031265826
93.0,Tây Bắc,Đã có sổ,Hẻm xe hơi,Đất thổ cư,8.0,11.0,2.0,2.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,59.0,Đã bàn giao,71.0,Chung cư,3.0,19.0,Đông Bắc,Căn góc,Mặt bằng kinh doanh,huyện nhà bè,tp hồ chí minh,Không thuộc project/block,1,3500.0,8.160803920954665
250.0,Đông Bắc,Đã có sổ,Mặt tiền,Đất thổ cư,10.0,25.0,4.0,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,65.0,Đã bàn giao,71.0,Chung cư,3.0,19.0,Đông Bắc,Căn góc,Mặt bằng kinh doanh,huyện bảo lâm,lâm đồng,Không thuộc project/block,1,890.0,6.792344427470809
97.0,Bắc,Đã có sổ,Mặt tiền,Đất thổ cư,6.0,16.0,2.0,1.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,84.0,Đã bàn giao,71.0,Chung cư,3.0,19.0,Đông Bắc,Căn góc,Mặt bằng kinh doanh,huyện trảng bom,đồng nai,Không thuộc project/block,1,234.0,5.459585514144159
51.0,Bắc,Đã có sổ,Hẻm xe hơi,Đất thổ cư,5.0,10.0,5.0,6.0,Nhà phố liền kề,Nội thất đầy đủ,235.0,Đã bàn giao,71.0,Chung cư,3.0,19.0,Đông Bắc,Căn góc,Mặt bằng kinh doanh,quận 12,tp hồ chí minh,Không thuộc project/block,1,3500.0,8.160803920954665
100.0,Nam,Đã có sổ,Hẻm xe hơi,Đất thổ cư,10.0,20.0,4.0,3.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,200.0,Đã bàn giao,71.0,Chung cư,3.0,19.0,Đông Bắc,Căn góc,Mặt bằng kinh doanh,quận thanh khê,đà nẵng,Không thuộc project/block,1,4700.0,8.45553053102413
101.0,Đông,Đã có sổ,Mặt tiền,Đất thổ cư,5.0,20.0,4.0,3.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,200.0,Đã bàn giao,71.0,Chung cư,3.0,19.0,Đông Bắc,Căn góc,Mặt bằng kinh doanh,thành phố buôn ma thuột,đắk lắk,Không thuộc project/block,1,625.0,6.439350371100098
85.0,Đông,Đã có sổ,Mặt tiền,Đất thổ cư,5.0,20.0,6.0,6.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,200.0,Đã bàn giao,71.0,Chung cư,3.0,19.0,Đông Bắc,Căn góc,Mặt bằng kinh doanh,quận 7,tp hồ chí minh,Không thuộc project/block,1,5200.0,8.556606193773073
72.0,Đông,Đã có sổ,Hẻm xe hơi,Đất thổ cư,4.0,18.0,5.0,3.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,210.0,Đã bàn giao,71.0,Chung cư,3.0,19.0,Đông Bắc,Căn góc,Mặt bằng kinh doanh,thị xã dĩ an,bình dương,Không thuộc project/block,1,5800.0,8.665785595466064
110.0,Tây Bắc,Đã có sổ,Hẻm xe hơi,Đất nền dự án,5.0,26.0,5.0,3.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,210.0,Đã bàn giao,71.0,Chung cư,3.0,19.0,Đông Bắc,Căn góc,Mặt bằng kinh doanh,quận cẩm lệ,đà nẵng,Không thuộc project/block,1,1870.0,7.534228326274089
40.0,Đông Bắc,Đã có sổ,Nở hậu,Đất nền dự án,5.0,26.0,4.0,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,210.0,Đã bàn giao,71.0,Chung cư,3.0,19.0,Đông Bắc,Căn góc,Mặt bằng kinh doanh,quận 12,tp hồ chí minh,Không thuộc project/block,1,3200.0,8.071218539969863
114.0,Đông Bắc,Đã có sổ,Nở hậu,Đất nền dự án,6.0,20.0,2.0,1.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,114.0,Đã bàn giao,71.0,Chung cư,3.0,19.0,Đông Bắc,Căn góc,Mặt bằng kinh doanh,quận 9,tp hồ chí minh,Không thuộc project/block,1,1583.0,7.367708572374371
51.0,Đông Bắc,Đã có sổ,Hẻm xe hơi,Đất thổ cư,4.0,13.0,2.0,1.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,114.0,Đã bàn giao,71.0,Chung cư,3.0,19.0,Đông Bắc,Căn góc,Mặt bằng kinh doanh,quận 9,tp hồ chí minh,Không thuộc project/block,1,863.0,6.761572768804055
48.0,Đông Bắc,Đã có sổ,Hẻm xe hơi,Đất thổ cư,4.0,6.0,2.0,2.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,48.0,Đã bàn giao,71.0,Chung cư,3.0,19.0,Đông Bắc,Căn góc,Mặt bằng kinh doanh,quận 12,tp hồ chí minh,Không thuộc project/block,1,799.0,6.684611727667927
100.0,Nam,Đã có sổ,Nở hậu,Đất thổ cư,4.0,25.0,2.0,2.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,48.0,Đã bàn giao,71.0,Chung cư,3.0,19.0,Đông Bắc,Căn góc,Mặt bằng kinh doanh,thị xã bến cát,bình dương,Không thuộc project/block,1,1400.0,7.244941546337007
36.0,Nam,Đã có sổ,Nở hậu,Đất thổ cư,3.0,12.0,2.0,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,48.0,Đã bàn giao,71.0,Chung cư,3.0,19.0,Đông Bắc,Căn góc,Mặt bằng kinh doanh,quận gò vấp,tp hồ chí minh,Không thuộc project/block,1,3480.0,8.15507488781144
97.0,Tây Bắc,Đã có sổ,Nở hậu,Đất thổ cư,5.05,19.25,2.0,2.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,97.0,Đã bàn giao,71.0,Chung cư,3.0,19.0,Đông Bắc,Căn góc,Mặt bằng kinh doanh,quận ninh kiều,cần thơ,Không thuộc project/block,1,9990.0,9.209439966733019
56.0,Đông Nam,Đã có sổ,Nở hậu,Đất thổ cư,4.0,14.0,4.0,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,200.0,Đã bàn giao,71.0,Chung cư,3.0,19.0,Đông Bắc,Căn góc,Mặt bằng kinh doanh,huyện nhà bè,tp hồ chí minh,Không thuộc project/block,1,4500.0,8.412054873292933
100.0,Đông Nam,Đã có sổ,Nở hậu,Đất thổ cư,5.0,20.0,3.0,2.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,100.0,Đã bàn giao,71.0,Chung cư,3.0,19.0,Đông Bắc,Căn góc,Mặt bằng kinh doanh,quận tân bình,tp hồ chí minh,Không thuộc project/block,1,1200.0,7.0909098220799835
100.0,Đông Nam,Đã có sổ,Nở hậu,Đất thổ cư,5.0,20.0,2.0,1.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,100.0,Đã bàn giao,62.0,Chung cư,3.0,19.0,Đông Bắc,Căn góc,Mặt bằng kinh doanh,quận bình tân,tp hồ chí minh,Không thuộc project/block,1,1100.0,7.00397413672268
34.0,Đông Nam,Đã có sổ,Nở hậu,Đất thổ cư,3.8,20.0,3.0,4.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,35.0,Đã bàn giao,62.0,Chung cư,3.0,19.0,Đông Bắc,Căn góc,Mặt bằng kinh doanh,quận nam từ liêm,hà nội,Không thuộc project/block,1,2300.0,7.741099090035366
34.0,Đông Nam,Đã có sổ,Nở hậu,Đất thổ cư,3.8,20.0,2.0,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,35.0,Đã bàn giao,86.0,Chung cư,3.0,19.0,Đông Bắc,Căn góc,Mặt bằng kinh doanh,quận 10,tp hồ chí minh,Không thuộc project/block,1,5700.0,8.648396877031582
90.0,Bắc,Đã có sổ,Hẻm xe hơi,Đất thổ cư,5.0,19.0,6.0,6.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,101.0,Đã bàn giao,86.0,Chung cư,3.0,19.0,Đông Bắc,Căn góc,Mặt bằng kinh doanh,quận bình thuỷ,cần thơ,Không thuộc project/block,1,1600.0,7.3783837129967145
150.0,Nam,Đã có sổ,Hẻm xe hơi,Đất thổ cư,5.0,30.0,3.0,2.0,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,150.0,Đã bàn giao,86.0,Chung cư,3.0,19.0,Đông Bắc,Căn góc,Mặt bằng kinh doanh,thị xã bến cát,bình dương,Không thuộc project/block,1,1950.0,7.576097340623111
36.0,Tây Nam,Đã có sổ,Hẻm xe hơi,Đất thổ cư,4.0,9.0,2.0,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,72.0,Đã bàn giao,86.0,Chung cư,3.0,19.0,Đông Bắc,Căn góc,Mặt bằng kinh doanh,quận ninh kiều,cần thơ,Không thuộc project/block,1,2200.0,7.696667081526462
100.0,Tây Nam,Đã có sổ,Mặt tiền,Đất thổ cư,5.0,20.0,2.0,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,72.0,Đã bàn giao,86.0,Chung cư,3.0,19.0,Đông Bắc,Căn góc,Mặt bằng kinh doanh,quận cẩm lệ,đà nẵng,Không thuộc project/block,1,2370.0,7.771067086065406
200.0,Tây Nam,Đã có sổ,Hẻm xe hơi,Đất thổ cư,5.0,20.0,5.0,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,72.0,Đã bàn giao,86.0,Chung cư,3.0,19.0,Đông Bắc,Căn góc,Mặt bằng kinh doanh,quận bình thạnh,tp hồ chí minh,Không thuộc project/block,1,18000.0,9.798182590890704
54.8,Tây Nam,Đã có sổ,Hẻm xe hơi,Đất thổ cư,4.0,14.0,4.0,5.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,204.7,Đã bàn giao,86.0,Chung cư,3.0,19.0,Đông Bắc,Căn góc,Mặt bằng kinh doanh,quận gò vấp,tp hồ chí minh,Không thuộc project/block,1,8600.0,9.059633754551479
36.0,Tây Nam,Đã có sổ,Hẻm xe hơi,Đất thổ cư,4.0,9.0,3.0,4.0,"Nhà ngõ, hẻm",Nội thất cao cấp,36.0,Đã bàn giao,86.0,Chung cư,4.0,19.0,Đông Bắc,Căn góc,Mặt bằng kinh doanh,quận tân phú,tp hồ chí minh,Không thuộc project/block,1,5000.0,8.517393171418904
36.0,Tây Nam,Đã có sổ,Hẻm xe hơi,Đất thổ cư,4.0,9.0,2.0,2.0,"Nhà ngõ, hẻm",Nội thất cao cấp,72.0,Đã bàn giao,86.0,Chung cư,4.0,19.0,Đông Bắc,Căn góc,Mặt bằng kinh doanh,quận gò vấp,tp hồ chí minh,Không thuộc project/block,1,1980.0,7.591357046698551
42.0,Tây Nam,Đã có sổ,Nở hậu,Đất thổ cư,4.0,10.0,4.0,5.0,"Nhà ngõ, hẻm",Nội thất cao cấp,72.0,Đã bàn giao,86.0,Chung cư,3.0,19.0,Đông Bắc,Căn góc,Mặt bằng kinh doanh,quận 1,tp hồ chí minh,Không thuộc project/block,1,7900.0,8.974744612722734
45.0,Tây Nam,Đã có sổ,Nở hậu,Đất thổ cư,4.0,10.0,4.0,5.0,"Nhà ngõ, hẻm",Nội thất cao cấp,45.0,Đã bàn giao,86.0,Chung cư,4.0,19.0,Đông Bắc,Căn góc,Mặt bằng kinh doanh,quận thanh xuân,hà nội,Không thuộc project/block,1,4150.0,8.33110454805304
42.2,Tây Nam,Đã có sổ,Hẻm xe hơi,Đất thổ cư,3.4,11.9,2.0,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,169.6,Đã bàn giao,86.0,Chung cư,4.0,19.0,Đông Bắc,Căn góc,Mặt bằng kinh doanh,quận bình thạnh,tp hồ chí minh,Không thuộc project/block,1,7000.0,8.853808274977197
168.0,Tây Nam,Đã có sổ,Nở hậu,Đất thổ cư,8.0,21.0,4.0,2.0,Nhà biệt thự,Nội thất đầy đủ,228.0,Chưa bàn giao,56.0,Chung cư,2.0,19.0,Đông Bắc,Căn góc,Mặt bằng kinh doanh,huyện bình chánh,tp hồ chí minh,Không thuộc project/block,1,1950.0,7.576097340623111
80.0,Tây Nam,Đã có sổ,Hẻm xe hơi,Đất thổ cư,8.0,21.0,5.0,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,228.0,Chưa bàn giao,56.0,Chung cư,2.0,19.0,Đông Bắc,Căn góc,Mặt bằng kinh doanh,quận bình tân,tp hồ chí minh,Không thuộc project/block,1,5200.0,8.556606193773073
60.0,Tây Nam,Đã có sổ,Hẻm xe hơi,Đất thổ cư,3.5,17.0,3.0,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,228.0,Chưa bàn giao,56.0,Chung cư,2.0,19.0,Đông Bắc,Căn góc,Mặt bằng kinh doanh,quận bình thạnh,tp hồ chí minh,Không thuộc project/block,1,4800.0,8.476579508530941
78.2,Tây,Đã có sổ,Nở hậu,Đất thổ cư,4.0,17.7,6.0,3.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,228.0,Chưa bàn giao,56.0,Chung cư,5.0,19.0,Đông Bắc,Căn góc,Mặt bằng kinh doanh,quận 7,tp hồ chí minh,Không thuộc project/block,1,13500.0,9.510519035757246
78.2,Tây,Đã có sổ,Nở hậu,Đất thổ cư,4.0,17.7,3.0,2.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,228.0,Đã bàn giao,80.0,Chung cư,5.0,19.0,Đông Bắc,Căn góc,Mặt bằng kinh doanh,quận liên chiểu,đà nẵng,B3,1,1350.0,7.208600337960199
80.0,Đông Nam,Giấy tờ khác,Mặt tiền,Đất thổ cư,5.0,16.0,3.0,2.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,228.0,Đã bàn giao,80.0,Chung cư,5.0,19.0,Đông Bắc,Căn góc,Mặt bằng kinh doanh,huyện bàu bàng,bình dương,B3,1,750.0,6.621405651764134
200.0,Tây Bắc,Đã có sổ,Hẻm xe hơi,Đất thổ cư,5.0,40.0,1.0,2.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,200.0,Đã bàn giao,80.0,Chung cư,5.0,19.0,Đông Bắc,Căn góc,Mặt bằng kinh doanh,quận gò vấp,tp hồ chí minh,B3,1,558.0,6.326149473155099
65.0,Tây,Đã có sổ,Hẻm xe hơi,Đất thổ cư,5.0,13.0,4.0,5.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,230.0,Đã bàn giao,80.0,Chung cư,5.0,19.0,Đông Bắc,Căn góc,Mặt bằng kinh doanh,quận gò vấp,tp hồ chí minh,B3,1,7800.0,8.962007209588313
85.0,Tây,Đã có sổ,Mặt tiền,Đất thổ cư,5.0,17.0,4.0,5.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,230.0,Đã bàn giao,80.0,Chung cư,5.0,19.0,Đông Bắc,Căn góc,Mặt bằng kinh doanh,thị xã bến cát,bình dương,KHU ĐÔ THỊ TRƯỜNG AN,1,1150.0,7.048386408721883
238.0,Nam,Đã có sổ,Mặt tiền,Đất thổ cư,7.0,34.0,4.0,5.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,230.0,Đã bàn giao,80.0,Chung cư,5.0,19.0,Đông Bắc,Căn góc,Mặt bằng kinh doanh,thành phố buôn ma thuột,đắk lắk,KHU ĐÔ THỊ TRƯỜNG AN,1,805.0,6.692083742506628
60.0,Bắc,Đã có sổ,Hẻm xe hơi,Đất thổ cư,4.0,15.0,6.0,6.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,101.0,Đã bàn giao,80.0,Chung cư,5.0,19.0,Đông Bắc,Căn góc,Mặt bằng kinh doanh,thị xã thuận an,bình dương,KHU ĐÔ THỊ TRƯỜNG AN,1,1400.0,7.244941546337007
32.0,Bắc,Đã có sổ,Nở hậu,Đất thổ cư,4.0,8.0,2.0,2.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,64.0,Đã bàn giao,80.0,Chung cư,5.0,19.0,Đông Bắc,Căn góc,Mặt bằng kinh doanh,quận bình tân,tp hồ chí minh,KHU ĐÔ THỊ TRƯỜNG AN,1,2760.0,7.923348211930154
80.0,Tây Nam,Đã có sổ,Hẻm xe hơi,Đất thổ cư,8.0,10.0,2.0,2.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,64.0,Đã bàn giao,80.0,Chung cư,5.0,19.0,Đông Bắc,Căn góc,Mặt bằng kinh doanh,huyện diên khánh,khánh hòa,KHU ĐÔ THỊ TRƯỜNG AN,1,700.0,6.55250788703459
330.0,Tây Nam,Đã có sổ,Hẻm xe hơi,Đất thổ cư,12.2,27.1,2.0,2.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,64.0,Đã bàn giao,80.0,Chung cư,5.0,19.0,Đông Bắc,Căn góc,Mặt bằng kinh doanh,quận long biên,hà nội,KHU ĐÔ THỊ TRƯỜNG AN,1,19000.0,9.852246888342531
140.0,Đông Nam,Đã có sổ,Hẻm xe hơi,Đất thổ cư,6.5,21.0,4.0,3.0,Nhà phố liền kề,Nội thất cao cấp,140.0,Đã bàn giao,80.0,Chung cư,5.0,19.0,Đông Bắc,Căn góc,Mặt bằng kinh doanh,thành phố thủ dầu một,bình dương,KHU ĐÔ THỊ TRƯỜNG AN,1,5200.0,8.556606193773073
115.0,Đông,Đã có sổ,Nở hậu,Đất thổ cư,8.0,14.0,3.0,3.0,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,150.0,Đã bàn giao,80.0,Chung cư,5.0,19.0,Đông Bắc,Căn góc,Mặt bằng kinh doanh,thành phố thủ dầu một,bình dương,KHU ĐÔ THỊ TRƯỜNG AN,1,4650.0,8.444837529224097
104.0,Đông,Đã có sổ,Hẻm xe hơi,Đất thổ cư,4.0,26.0,4.0,3.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,104.0,Đã bàn giao,80.0,Chung cư,3.0,19.0,Đông Bắc,Căn góc,Mặt bằng kinh doanh,thành phố thủ dầu một,bình dương,KHU ĐÔ THỊ TRƯỜNG AN,1,2150.0,7.67368812926773
104.0,Đông Bắc,Giấy tờ khác,Hẻm xe hơi,Đất thổ cư,4.0,26.0,1.0,1.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,104.0,Chưa bàn giao,36.0,Chung cư,3.0,19.0,Đông Bắc,Căn góc,Mặt bằng kinh doanh,quận tân bình,tp hồ chí minh,Không thuộc project/block,1,835.0,6.728628613084702
49.0,Đông Bắc,Giấy tờ khác,Hẻm xe hơi,Đất thổ cư,4.8,11.0,4.0,4.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,140.0,Chưa bàn giao,36.0,Chung cư,3.0,19.0,Đông Bắc,Căn góc,Mặt bằng kinh doanh,quận gò vấp,tp hồ chí minh,Không thuộc project/block,1,4450.0,8.400884069015854
191.0,Đông Bắc,Đã có sổ,Nở hậu,Đất thổ cư,8.0,24.0,4.0,4.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,140.0,Chưa bàn giao,36.0,Chung cư,3.0,19.0,Đông Bắc,Căn góc,Mặt bằng kinh doanh,huyện hóc môn,tp hồ chí minh,Không thuộc project/block,1,4700.0,8.45553053102413
65.0,Đông Bắc,Đã có sổ,Nở hậu,Đất thổ cư,5.0,13.0,3.0,3.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,195.0,Chưa bàn giao,36.0,Chung cư,3.0,19.0,Đông Bắc,Căn góc,Mặt bằng kinh doanh,quận cái răng,cần thơ,Không thuộc project/block,1,3700.0,8.216358332386156
29.0,Đông Bắc,Đã có sổ,Hẻm xe hơi,Đất thổ cư,4.0,7.0,2.0,2.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,58.0,Chưa bàn giao,36.0,Chung cư,2.0,19.0,Đông Bắc,Căn góc,Mặt bằng kinh doanh,quận tân phú,tp hồ chí minh,Không thuộc project/block,1,2500.0,7.824445930877619
54.7,Tây Bắc,Đã có sổ,Hẻm xe hơi,Đất thổ cư,4.0,14.0,4.0,5.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,168.2,Chưa bàn giao,36.0,Chung cư,2.0,19.0,Đông Bắc,Căn góc,Mặt bằng kinh doanh,quận gò vấp,tp hồ chí minh,Không thuộc project/block,1,6550.0,8.787372988731876
67.0,Tây Bắc,Đã có sổ,Hẻm xe hơi,Đất thổ cư,5.0,14.0,3.0,3.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,168.2,Chưa bàn giao,36.0,Chung cư,2.0,19.0,Đông Bắc,Căn góc,Mặt bằng kinh doanh,quận liên chiểu,đà nẵng,Không thuộc project/block,1,3150.0,8.055475141757274
80.0,Tây Bắc,Đã có sổ,Hẻm xe hơi,Đất thổ cư,5.0,16.0,4.0,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,105.0,Chưa bàn giao,36.0,Chung cư,2.0,19.0,Đông Bắc,Căn góc,Mặt bằng kinh doanh,quận tân bình,tp hồ chí minh,Không thuộc project/block,1,9900.0,9.200391041122515
80.0,Nam,Đã có sổ,Hẻm xe hơi,Đất thổ cư,5.0,16.0,3.0,2.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,160.0,Chưa bàn giao,36.0,Chung cư,2.0,19.0,Đông Bắc,Căn góc,Mặt bằng kinh doanh,huyện bình chánh,tp hồ chí minh,Không thuộc project/block,1,799.0,6.684611727667927
39.0,Nam,Đã có sổ,Hẻm xe hơi,Đất thổ cư,5.0,16.0,3.0,4.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,120.0,Chưa bàn giao,36.0,Chung cư,2.0,19.0,Đông Bắc,Căn góc,Mặt bằng kinh doanh,quận phú nhuận,tp hồ chí minh,Không thuộc project/block,1,5500.0,8.612685172875459
33.0,Nam,Đã có sổ,Hẻm xe hơi,Đất thổ cư,3.0,11.0,2.0,2.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,33.0,Chưa bàn giao,36.0,Chung cư,1.0,19.0,Đông Bắc,Căn góc,Mặt bằng kinh doanh,quận bình tân,tp hồ chí minh,Không thuộc project/block,1,2450.0,7.804251383528112
40.0,Bắc,Đã có sổ,Hẻm xe hơi,Đất thổ cư,4.0,10.0,4.0,3.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,150.0,Chưa bàn giao,36.0,Chung cư,4.0,19.0,Đông Bắc,Căn góc,Mặt bằng kinh doanh,quận 6,tp hồ chí minh,Không thuộc project/block,1,6100.0,8.716207971151853
65.0,Đông,Đã có sổ,Hẻm xe hơi,Đất thổ cư,5.0,13.0,4.0,5.0,Nhà phố liền kề,Hoàn thiện cơ bản,260.0,Chưa bàn giao,36.0,Chung cư,4.0,19.0,Đông Bắc,Căn góc,Mặt bằng kinh doanh,quận sơn trà,đà nẵng,Không thuộc project/block,1,7999.999999,8.98732181272514
65.0,Tây Bắc,Đã có sổ,Hẻm xe hơi,Đất thổ cư,5.0,13.0,1.0,1.0,Nhà phố liền kề,Hoàn thiện cơ bản,260.0,Chưa bàn giao,48.0,Chung cư,4.0,19.0,Đông Nam,Căn góc,Mặt bằng kinh doanh,thị xã thuận an,bình dương,Không thuộc project/block,1,1000.0,6.90875477931522
30.0,Đông Nam,Đã có sổ,Hẻm xe hơi,Đất thổ cư,3.0,10.0,1.0,2.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,60.0,Chưa bàn giao,48.0,Chung cư,4.0,19.0,Đông Nam,Căn góc,Mặt bằng kinh doanh,quận gò vấp,tp hồ chí minh,Không thuộc project/block,1,3200.0,8.071218539969863
30.0,Đông Nam,Đã có sổ,Hẻm xe hơi,Đất thổ cư,3.0,10.0,3.0,2.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,60.0,Đã bàn giao,82.4,Chung cư,4.0,19.0,Đông Nam,Căn góc,Mặt bằng kinh doanh,huyện gia lâm,hà nội,Không thuộc project/block,1,2300.0,7.741099090035366
85.0,Đông Nam,Đã có sổ,Hẻm xe hơi,Đất thổ cư,5.0,17.0,3.0,2.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,85.0,Đã bàn giao,82.4,Chung cư,4.0,19.0,Đông Nam,Căn góc,Mặt bằng kinh doanh,huyện bình chánh,tp hồ chí minh,Không thuộc project/block,1,1100.0,7.00397413672268
